common,page,actions,displays,start,err,ts,dt
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 9"",""mid"":""mid_269380"",""os"":""Android 11.0"",""uid"":""790"",""vc"":""v2.1.134""}","{""during_time"":""17679"",""item"":""33,14"",""item_type"":""sku_ids"",""last_page_id"":""cart"",""page_id"":""trade"",""source_type"":null}",,,,,1592103513000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 9"",""mid"":""mid_269380"",""os"":""Android 11.0"",""uid"":""790"",""vc"":""v2.1.134""}","{""during_time"":""14043"",""item"":""32,20"",""item_type"":""sku_ids"",""last_page_id"":""trade"",""page_id"":""payment"",""source_type"":null}",,,,,1592103514000,2020-06-14
"{""ar"":""370000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_63197"",""os"":""Android 9.0"",""uid"":""111"",""vc"":""v2.1.134""}",,,,"{""entry"":""notice"",""loading_time"":4683,""open_ad_id"":1,""open_ad_ms"":9505,""open_ad_skip_ms"":2294}",,1592103506000,2020-06-14
"{""ar"":""370000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_63197"",""os"":""Android 9.0"",""uid"":""111"",""vc"":""v2.1.134""}","{""during_time"":""19273"",""item"":null,""item_type"":null,""last_page_id"":null,""page_id"":""home"",""source_type"":null}",,"[{""display_type"":""activity"",""item"":""1"",""item_type"":""activity_id"",""order"":""1"",""pos_id"":""2""},{""display_type"":""recommend"",""item"":""27"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""2""},{""display_type"":""query"",""item"":""1"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""1""},{""display_type"":""query"",""item"":""22"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""2""},{""display_type"":""promotion"",""item"":""15"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""5""},{""display_type"":""query"",""item"":""26"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""3""},{""display_type"":""promotion"",""item"":""9"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""4""}]",,,1592103506000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_772925"",""os"":""Android 8.1"",""uid"":""172"",""vc"":""v2.1.132""}",,,,"{""entry"":""icon"",""loading_time"":19476,""open_ad_id"":11,""open_ad_ms"":5548,""open_ad_skip_ms"":4513}",,1592103506000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_772925"",""os"":""Android 8.1"",""uid"":""172"",""vc"":""v2.1.132""}","{""during_time"":""15454"",""item"":null,""item_type"":null,""last_page_id"":null,""page_id"":""home"",""source_type"":null}",,"[{""display_type"":""activity"",""item"":""2"",""item_type"":""activity_id"",""order"":""1"",""pos_id"":""4""},{""display_type"":""activity"",""item"":""2"",""item_type"":""activity_id"",""order"":""2"",""pos_id"":""4""},{""display_type"":""recommend"",""item"":""22"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""4""},{""display_type"":""query"",""item"":""5"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""4""},{""display_type"":""query"",""item"":""7"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""1""},{""display_type"":""promotion"",""item"":""12"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""5""},{""display_type"":""query"",""item"":""33"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""3""},{""display_type"":""promotion"",""item"":""7"",""item_type"":""sku_id"",""order"":""8"",""pos_id"":""5""},{""display_type"":""query"",""item"":""18"",""item_type"":""sku_id"",""order"":""9"",""pos_id"":""4""},{""display_type"":""promotion"",""item"":""32"",""item_type"":""sku_id"",""order"":""10"",""pos_id"":""5""},{""display_type"":""query"",""item"":""6"",""item_type"":""sku_id"",""order"":""11"",""pos_id"":""3""}]",,,1592103506000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_772925"",""os"":""Android 8.1"",""uid"":""172"",""vc"":""v2.1.132""}","{""during_time"":""1468"",""item"":null,""item_type"":null,""last_page_id"":""home"",""page_id"":""mine"",""source_type"":null}",,,,,1592103507000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_772925"",""os"":""Android 8.1"",""uid"":""172"",""vc"":""v2.1.132""}","{""during_time"":""15679"",""item"":null,""item_type"":null,""last_page_id"":""mine"",""page_id"":""orders_unpaid"",""source_type"":null}",,,,,1592103508000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_772925"",""os"":""Android 8.1"",""uid"":""172"",""vc"":""v2.1.132""}","{""during_time"":""13196"",""item"":""30"",""item_type"":""sku_ids"",""last_page_id"":""orders_unpaid"",""page_id"":""trade"",""source_type"":null}",,,,,1592103509000,2020-06-14
"{""ar"":""440000"",""ba"":""Xiaomi"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Xiaomi 10 Pro "",""mid"":""mid_772925"",""os"":""Android 8.1"",""uid"":""172"",""vc"":""v2.1.132""}","{""during_time"":""14598"",""item"":""32,22"",""item_type"":""sku_ids"",""last_page_id"":""trade"",""page_id"":""payment"",""source_type"":null}",,,,,1592103510000,2020-06-14
"{""ar"":""440000"",""ba"":""vivo"",""ch"":""oppo"",""is_new"":""1"",""md"":""vivo iqoo3"",""mid"":""mid_102912"",""os"":""Android 8.1"",""uid"":""261"",""vc"":""v2.1.132""}",,,,"{""entry"":""icon"",""loading_time"":2322,""open_ad_id"":5,""open_ad_ms"":1123,""open_ad_skip_ms"":1080}",,1592103506000,2020-06-14
"{""ar"":""440000"",""ba"":""vivo"",""ch"":""oppo"",""is_new"":""1"",""md"":""vivo iqoo3"",""mid"":""mid_102912"",""os"":""Android 8.1"",""uid"":""261"",""vc"":""v2.1.132""}","{""during_time"":""3161"",""item"":null,""item_type"":null,""last_page_id"":null,""page_id"":""home"",""source_type"":null}",,"[{""display_type"":""activity"",""item"":""1"",""item_type"":""activity_id"",""order"":""1"",""pos_id"":""5""},{""display_type"":""activity"",""item"":""1"",""item_type"":""activity_id"",""order"":""2"",""pos_id"":""5""},{""display_type"":""query"",""item"":""11"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""3""},{""display_type"":""query"",""item"":""31"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""1""},{""display_type"":""promotion"",""item"":""29"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""1""},{""display_type"":""recommend"",""item"":""13"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""3""},{""display_type"":""query"",""item"":""10"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""2""},{""display_type"":""query"",""item"":""21"",""item_type"":""sku_id"",""order"":""8"",""pos_id"":""5""},{""display_type"":""promotion"",""item"":""28"",""item_type"":""sku_id"",""order"":""9"",""pos_id"":""1""}]",,,1592103506000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}",,,,"{""entry"":""icon"",""loading_time"":9359,""open_ad_id"":9,""open_ad_ms"":6004,""open_ad_skip_ms"":0}",,1592103506000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}","{""during_time"":""6128"",""item"":null,""item_type"":null,""last_page_id"":null,""page_id"":""home"",""source_type"":null}",,"[{""display_type"":""activity"",""item"":""2"",""item_type"":""activity_id"",""order"":""1"",""pos_id"":""2""},{""display_type"":""promotion"",""item"":""18"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""2""},{""display_type"":""query"",""item"":""13"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""2""},{""display_type"":""promotion"",""item"":""35"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""2""},{""display_type"":""query"",""item"":""6"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""3""},{""display_type"":""promotion"",""item"":""10"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""5""},{""display_type"":""query"",""item"":""10"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""2""}]",,,1592103506000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}","{""during_time"":""9003"",""item"":""小米盒子"",""item_type"":""keyword"",""last_page_id"":""home"",""page_id"":""good_list"",""source_type"":null}",,"[{""display_type"":""promotion"",""item"":""2"",""item_type"":""sku_id"",""order"":""1"",""pos_id"":""5""},{""display_type"":""recommend"",""item"":""28"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""5""},{""display_type"":""promotion"",""item"":""28"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""3""},{""display_type"":""promotion"",""item"":""20"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""5""},{""display_type"":""promotion"",""item"":""11"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""4""},{""display_type"":""promotion"",""item"":""7"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""4""},{""display_type"":""query"",""item"":""3"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""4""},{""display_type"":""query"",""item"":""29"",""item_type"":""sku_id"",""order"":""8"",""pos_id"":""4""},{""display_type"":""query"",""item"":""30"",""item_type"":""sku_id"",""order"":""9"",""pos_id"":""1""},{""display_type"":""query"",""item"":""28"",""item_type"":""sku_id"",""order"":""10"",""pos_id"":""5""}]",,,1592103507000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}","{""during_time"":""2325"",""item"":""4"",""item_type"":""sku_id"",""last_page_id"":""good_list"",""page_id"":""good_detail"",""source_type"":""promotion""}","[{""action_id"":""get_coupon"",""item"":""2"",""item_type"":""coupon_id"",""ts"":1592103509162}]","[{""display_type"":""promotion"",""item"":""26"",""item_type"":""sku_id"",""order"":""1"",""pos_id"":""5""},{""display_type"":""query"",""item"":""34"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""2""},{""display_type"":""promotion"",""item"":""9"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""3""},{""display_type"":""query"",""item"":""11"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""2""},{""display_type"":""query"",""item"":""10"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""1""},{""display_type"":""query"",""item"":""32"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""5""},{""display_type"":""query"",""item"":""8"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""2""}]",,,1592103508000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}","{""during_time"":""8948"",""item"":null,""item_type"":null,""last_page_id"":""good_detail"",""page_id"":""cart"",""source_type"":null}","[{""action_id"":""cart_minus_num"",""item"":""11"",""item_type"":""sku_id"",""ts"":1592103513474}]",,,,1592103509000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}","{""during_time"":""11179"",""item"":""19,30,14"",""item_type"":""sku_ids"",""last_page_id"":""cart"",""page_id"":""trade"",""source_type"":null}",,,,,1592103510000,2020-06-14
"{""ar"":""310000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_844247"",""os"":""iOS 13.2.9"",""uid"":""338"",""vc"":""v2.0.1""}","{""during_time"":""18154"",""item"":""27,28,12"",""item_type"":""sku_ids"",""last_page_id"":""trade"",""page_id"":""payment"",""source_type"":null}",,,,,1592103511000,2020-06-14
"{""ar"":""110000"",""ba"":""Honor"",""ch"":""xiaomi"",""is_new"":""1"",""md"":""Honor 20s"",""mid"":""mid_132723"",""os"":""Android 10.0"",""uid"":""696"",""vc"":""v2.1.134""}","{""during_time"":""12446"",""item"":""34,21"",""item_type"":""sku_ids"",""last_page_id"":""trade"",""page_id"":""payment"",""source_type"":null}",,,,"{""error_code"":2650,""msg"":"" Exception in thread \\  java.net.SocketTimeoutException\\n \\tat com.atgugu.gmall2020.mock.bean.log.AppError.main(AppError.java:xxxxxx)""}",1592103511000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}",,,,"{""entry"":""notice"",""loading_time"":14029,""open_ad_id"":20,""open_ad_ms"":7265,""open_ad_skip_ms"":0}",,1592103504000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""15645"",""item"":null,""item_type"":null,""last_page_id"":null,""page_id"":""home"",""source_type"":null}",,"[{""display_type"":""activity"",""item"":""1"",""item_type"":""activity_id"",""order"":""1"",""pos_id"":""4""},{""display_type"":""activity"",""item"":""2"",""item_type"":""activity_id"",""order"":""2"",""pos_id"":""4""},{""display_type"":""promotion"",""item"":""12"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""3""},{""display_type"":""promotion"",""item"":""19"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""3""},{""display_type"":""query"",""item"":""13"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""2""},{""display_type"":""query"",""item"":""30"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""4""}]",,,1592103504000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""13889"",""item"":null,""item_type"":null,""last_page_id"":""home"",""page_id"":""search"",""source_type"":null}",,,,,1592103505000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""4830"",""item"":""小米盒子"",""item_type"":""keyword"",""last_page_id"":""search"",""page_id"":""good_list"",""source_type"":null}",,"[{""display_type"":""query"",""item"":""18"",""item_type"":""sku_id"",""order"":""1"",""pos_id"":""2""},{""display_type"":""query"",""item"":""18"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""3""},{""display_type"":""query"",""item"":""6"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""1""},{""display_type"":""recommend"",""item"":""21"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""2""},{""display_type"":""promotion"",""item"":""27"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""5""},{""display_type"":""promotion"",""item"":""16"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""5""}]",,,1592103506000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""11073"",""item"":""24"",""item_type"":""sku_id"",""last_page_id"":""good_list"",""page_id"":""good_detail"",""source_type"":""query""}",,"[{""display_type"":""query"",""item"":""31"",""item_type"":""sku_id"",""order"":""1"",""pos_id"":""2""},{""display_type"":""query"",""item"":""21"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""5""},{""display_type"":""promotion"",""item"":""25"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""1""},{""display_type"":""query"",""item"":""8"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""2""},{""display_type"":""query"",""item"":""11"",""item_type"":""sku_id"",""order"":""5"",""pos_id"":""5""},{""display_type"":""query"",""item"":""30"",""item_type"":""sku_id"",""order"":""6"",""pos_id"":""5""},{""display_type"":""promotion"",""item"":""2"",""item_type"":""sku_id"",""order"":""7"",""pos_id"":""3""},{""display_type"":""query"",""item"":""24"",""item_type"":""sku_id"",""order"":""8"",""pos_id"":""2""},{""display_type"":""query"",""item"":""6"",""item_type"":""sku_id"",""order"":""9"",""pos_id"":""5""},{""display_type"":""query"",""item"":""14"",""item_type"":""sku_id"",""order"":""10"",""pos_id"":""1""}]",,,1592103507000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""19723"",""item"":null,""item_type"":null,""last_page_id"":""good_detail"",""page_id"":""login"",""source_type"":null}",,,,,1592103508000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""13286"",""item"":null,""item_type"":null,""last_page_id"":""login"",""page_id"":""register"",""source_type"":null}",,,,,1592103509000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""2251"",""item"":""25"",""item_type"":""sku_id"",""last_page_id"":""register"",""page_id"":""good_detail"",""source_type"":""promotion""}","[{""action_id"":""favor_add"",""item"":""25"",""item_type"":""sku_id"",""ts"":1592103510750},{""action_id"":""get_coupon"",""item"":""3"",""item_type"":""coupon_id"",""ts"":1592103511500}]","[{""display_type"":""query"",""item"":""34"",""item_type"":""sku_id"",""order"":""1"",""pos_id"":""1""},{""display_type"":""query"",""item"":""25"",""item_type"":""sku_id"",""order"":""2"",""pos_id"":""4""},{""display_type"":""query"",""item"":""11"",""item_type"":""sku_id"",""order"":""3"",""pos_id"":""5""},{""display_type"":""query"",""item"":""27"",""item_type"":""sku_id"",""order"":""4"",""pos_id"":""2""}]",,,1592103510000,2020-06-14
"{""ar"":""230000"",""ba"":""iPhone"",""ch"":""Appstore"",""is_new"":""1"",""md"":""iPhone 8"",""mid"":""mid_811399"",""os"":""iOS 13.2.9"",""uid"":""148"",""vc"":""v2.1.132""}","{""during_time"":""10310"",""item"":null,""item_type"":null,""last_page_id"":""good_detail"",""page_id"":""cart"",""source_type"":null}","[{""action_id"":""cart_minus_num"",""item"":""20"",""item_type"":""sku_id"",""ts"":1592103516155}]",,,,1592103511000,2020-06-14
