mid_id,brand,model,operate_system,page_id,during_time_1d,view_count_1d,dt
mid_132723,Honor,Honor 20s,Android 10.0,payment,12446,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,cart,9786,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,10996,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,login,6368,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,register,2909,1,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,trade,7128,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,login,8336,1,2020-06-14
mid_557057,Redmi,Redmi k30,Android 11.0,payment,1859,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,11436,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,orders_unpaid,6118,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,payment,4568,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,cart,8317,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,8239,1,2020-06-14
mid_946143,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,19386,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,4833,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,13508,1,2020-06-14
mid_2997,iPhone,iPhone X,iOS 13.2.9,trade,16951,1,2020-06-14
mid_2997,iPhone,iPhone X,iOS 13.2.9,good_detail,1261,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,trade,19084,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,payment,3389,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,30628,2,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,10807,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,11437,1,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,trade,14326,1,2020-06-14
mid_495031,iPhone,iPhone Xs Max,iOS 13.2.3,home,12807,2,2020-06-14
mid_113356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,15708,1,2020-06-14
mid_427167,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,16616,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,comment,7942,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,mine,5963,1,2020-06-14
mid_223928,Xiaomi,Xiaomi 9,Android 11.0,good_detail,11464,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,mine,3087,1,2020-06-14
mid_824664,iPhone,iPhone X,iOS 13.3.1,payment,1004,1,2020-06-14
mid_839136,iPhone,iPhone Xs Max,iOS 13.2.9,payment,11282,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,good_list,11599,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,login,6341,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,cart,4794,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,payment,9702,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,login,1954,1,2020-06-14
mid_904136,Xiaomi,Xiaomi 9,Android 10.0,good_detail,12041,1,2020-06-14
mid_847145,iPhone,iPhone Xs Max,iOS 13.3.1,cart,13426,1,2020-06-14
mid_694565,iPhone,iPhone 8,iOS 13.3.1,home,17839,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,register,5593,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,good_list,13072,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,search,16949,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,trade,11331,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,home,1455,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,home,7410,1,2020-06-14
mid_699098,iPhone,iPhone Xs,iOS 13.3.1,search,6292,1,2020-06-14
mid_695665,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,5067,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,good_list,14256,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,good_detail,25244,2,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,search,14955,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,trade,5152,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,payment,18912,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,search,2782,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,10312,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,good_list,13003,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,6949,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,22626,2,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,cart,4482,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,17239,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,trade,18649,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,6975,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,good_spec,1945,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,good_detail,23347,2,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,cart,14816,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,good_list,10725,1,2020-06-14
mid_756104,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,1843,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,search,11124,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,good_list,10706,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,good_detail,21187,2,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,cart,6172,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,good_detail,5447,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,trade,1659,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,17459,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,cart,10350,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,14985,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,7781,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,trade,2111,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,trade,8510,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,cart,5988,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,cart,8184,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,good_detail,12602,2,2020-06-14
mid_763219,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,4903,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,good_list,6297,1,2020-06-14
mid_713384,Redmi,Redmi k30,Android 8.1,trade,6887,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,home,7258,2,2020-06-14
mid_249808,iPhone,iPhone Xs,iOS 13.2.3,home,8153,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,register,13880,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,search,4393,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,trade,4708,1,2020-06-14
mid_128199,Honor,Honor 20s,Android 11.0,cart,3155,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,good_list,4991,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,payment,13972,1,2020-06-14
mid_406739,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,3542,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,search,12837,1,2020-06-14
mid_713384,Redmi,Redmi k30,Android 8.1,cart,2354,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,login,4752,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,11482,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,cart,16256,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,19965,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,7593,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,cart,18352,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,7958,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,home,15810,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,good_detail,2325,1,2020-06-14
mid_226014,Xiaomi,Xiaomi Mix2 ,Android 9.0,cart,13423,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,home,10297,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,2816,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,trade,6998,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17954,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,payment,15836,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,trade,8595,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,login,2559,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,trade,18409,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,login,12163,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,login,17116,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,register,11049,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,register,8057,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,good_list,17993,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,cart,1248,1,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,trade,9286,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,comment,9188,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,search,4219,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,13639,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,good_list,15360,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,register,4054,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,login,7077,1,2020-06-14
mid_231033,Xiaomi,Xiaomi 9,Android 11.0,trade,9213,1,2020-06-14
mid_675339,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,2467,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,16449,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,6737,1,2020-06-14
mid_869604,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,15505,1,2020-06-14
mid_350212,iPhone,iPhone 8,iOS 13.3.1,payment,15186,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,payment,18773,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,good_list,17321,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,5629,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,search,6397,1,2020-06-14
mid_242757,iPhone,iPhone Xs,iOS 13.3.1,good_detail,9601,1,2020-06-14
mid_263345,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,13495,1,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,5789,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,17826,2,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,search,2490,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,18056,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,8613,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,trade,3625,1,2020-06-14
mid_31165,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,4376,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,trade,15841,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,home,9096,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,5567,1,2020-06-14
mid_694565,iPhone,iPhone 8,iOS 13.3.1,cart,16300,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,good_detail,23874,2,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,good_detail,8839,2,2020-06-14
mid_763219,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,16521,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,trade,11416,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,home,12978,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,home,32468,2,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,trade,10665,1,2020-06-14
mid_138575,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,17830,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_spec,18286,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,register,19677,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,payment,14762,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,19775,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,cart,19989,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,trade,10964,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,search,6970,1,2020-06-14
mid_220913,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,8249,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,11026,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,good_detail,1612,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,trade,3231,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,payment,14889,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,search,12387,1,2020-06-14
mid_128199,Honor,Honor 20s,Android 11.0,good_detail,19678,2,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,login,14553,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,3095,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,payment,2889,1,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,5015,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,22255,2,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,home,15399,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,cart,18523,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,login,12188,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,mine,8966,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,mine,2524,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,good_detail,17212,2,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,4012,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,3903,1,2020-06-14
mid_618742,Xiaomi,Xiaomi 9,Android 11.0,home,10690,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,good_detail,2862,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,mine,12753,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,9156,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,login,14143,1,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,trade,13071,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,trade,6630,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,cart,8171,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,cart,10125,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,3208,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,cart,17500,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,payment,4442,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,18015,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,good_list,4003,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,cart,13298,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,payment,13612,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,home,4678,1,2020-06-14
mid_217502,Huawei,Huawei P30,Android 11.0,home,6864,2,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,login,12479,1,2020-06-14
mid_340499,iPhone,iPhone X,iOS 13.2.9,login,11557,1,2020-06-14
mid_646743,iPhone,iPhone 8,iOS 13.2.9,home,9411,1,2020-06-14
mid_927895,iPhone,iPhone Xs Max,iOS 13.3.1,trade,5738,1,2020-06-14
mid_263345,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,13980,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,search,13106,1,2020-06-14
mid_839136,iPhone,iPhone Xs Max,iOS 13.2.9,home,2922,1,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,cart,3818,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,register,9797,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,15135,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,16938,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,14322,1,2020-06-14
mid_52195,iPhone,iPhone X,iOS 13.2.3,orders_unpaid,17032,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,home,6128,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,payment,15019,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,good_detail,30274,2,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,home,18431,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,trade,13607,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,search,6875,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,home,11208,2,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,register,15350,1,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,good_list,6690,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,home,8278,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,register,14710,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,home,19351,1,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,8100,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,4890,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,payment,6519,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,search,1833,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,good_list,11438,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,17702,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,cart,5252,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,payment,11095,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_spec,5307,1,2020-06-14
mid_40794,vivo,vivo iqoo3,Android 11.0,good_detail,4615,1,2020-06-14
