mid_id,brand,model,operate_system,page_id,during_time_7d,view_count_7d,during_time_30d,view_count_30d,dt
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,good_list,1041,1,1041,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,good_list,13038,1,13038,1,2020-06-14
mid_254841,Redmi,Redmi k30,Android 11.0,home,2779,1,2779,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6168,1,6168,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,trade,10864,1,10864,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,login,4135,1,4135,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,trade,13931,1,13931,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,10715,1,10715,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,trade,2111,1,2111,1,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,home,3724,1,3724,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17954,1,17954,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,9163,1,9163,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,6418,1,6418,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,cart,19945,1,19945,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,18640,1,18640,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,12357,1,12357,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,good_list,18863,1,18863,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,payment,18660,1,18660,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,5985,1,5985,1,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,good_detail,34684,2,34684,2,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,payment,10341,1,10341,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,trade,10606,1,10606,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,payment,13427,1,13427,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,3546,1,3546,1,2020-06-14
mid_574129,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,17805,1,17805,1,2020-06-14
mid_458694,Xiaomi,Xiaomi 9,Android 11.0,good_detail,19070,1,19070,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,login,15550,1,15550,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,9050,1,9050,1,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,payment,6912,1,6912,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,login,10834,1,10834,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,home,9301,2,9301,2,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,home,6737,1,6737,1,2020-06-14
mid_73498,iPhone,iPhone Xs Max,iOS 13.3.1,cart,14617,1,14617,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,2295,1,2295,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,search,4219,1,4219,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,2042,1,2042,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,19938,1,19938,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,trade,10606,1,10606,1,2020-06-14
mid_427167,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,8736,1,8736,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,login,13253,1,13253,1,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,cart,14724,1,14724,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,login,5405,1,5405,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,home,17210,1,17210,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,14653,1,14653,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,9237,1,9237,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,home,32468,2,32468,2,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,9268,1,9268,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,18731,1,18731,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,home,1639,1,1639,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,good_detail,32744,2,32744,2,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,good_list,8021,1,8021,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,good_detail,22696,2,22696,2,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,8946,1,8946,1,2020-06-14
mid_946143,Xiaomi,Xiaomi Mix2 ,Android 11.0,mine,5163,1,5163,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,home,10610,1,10610,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,good_detail,26711,2,26711,2,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,good_list,1240,1,1240,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,17080,1,17080,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,trade,15841,1,15841,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,cart,11064,1,11064,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,mine,15074,1,15074,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,trade,18502,1,18502,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,good_detail,27312,2,27312,2,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,3973,1,3973,1,2020-06-14
mid_634679,Redmi,Redmi k30,Android 11.0,mine,19634,1,19634,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,comment,8704,1,8704,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,login,8081,1,8081,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,good_detail,29722,2,29722,2,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,comment,7942,1,7942,1,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,14428,1,14428,1,2020-06-14
mid_348869,Oneplus,Oneplus 7,Android 11.0,home,8048,1,8048,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,good_list,13785,1,13785,1,2020-06-14
mid_668009,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,11210,1,11210,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,13453,2,13453,2,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,home,1576,1,1576,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,14874,1,14874,1,2020-06-14
mid_713714,Xiaomi,Xiaomi 10 Pro ,Android 8.1,mine,18906,1,18906,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,12899,1,12899,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,login,14157,1,14157,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,good_list,7097,1,7097,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,cart,18113,1,18113,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,mine,11250,1,11250,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,cart,12445,1,12445,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,good_detail,30274,2,30274,2,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,10337,1,10337,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,14985,1,14985,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,payment,17107,1,17107,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,mine,2969,1,2969,1,2020-06-14
mid_307674,Xiaomi,Xiaomi 9,Android 11.0,trade,12480,1,12480,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,register,13145,1,13145,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,trade,18086,1,18086,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,login,7729,1,7729,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,payment,5836,1,5836,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,login,12683,1,12683,1,2020-06-14
mid_544380,iPhone,iPhone Xs Max,iOS 13.3.1,home,5090,1,5090,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,4833,1,4833,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,mine,13482,1,13482,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,6060,1,6060,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,3879,1,3879,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,2353,1,2353,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,good_list,1968,1,1968,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,orders_unpaid,14287,1,14287,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,cart,10125,1,10125,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,8850,1,8850,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,payment,18608,1,18608,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,trade,14604,1,14604,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,20101,2,20101,2,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,login,3595,1,3595,1,2020-06-14
mid_869604,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,5825,1,5825,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,7593,1,7593,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,home,3055,1,3055,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,payment,15836,1,15836,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,search,11124,1,11124,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,5710,1,5710,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,payment,10451,1,10451,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,cart,11242,1,11242,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,login,14616,1,14616,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,10080,1,10080,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,good_detail,17433,1,17433,1,2020-06-14
mid_412165,iPhone,iPhone Xs Max,iOS 13.2.9,cart,6185,1,6185,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,26120,2,26120,2,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,payment,11211,1,11211,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,login,10174,1,10174,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,good_list,17827,1,17827,1,2020-06-14
mid_646743,iPhone,iPhone 8,iOS 13.2.9,trade,13274,1,13274,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,register,4355,1,4355,1,2020-06-14
mid_634679,Redmi,Redmi k30,Android 11.0,home,14656,1,14656,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,good_detail,11098,1,11098,1,2020-06-14
mid_845581,iPhone,iPhone X,iOS 13.3.1,home,12131,1,12131,1,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,payment,13767,1,13767,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,home,11714,1,11714,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,cart,1487,1,1487,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,12974,1,12974,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,search,13995,1,13995,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,home,1455,1,1455,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,payment,16222,1,16222,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,trade,4708,1,4708,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,login,7384,1,7384,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,good_list,13003,1,13003,1,2020-06-14
mid_713384,Redmi,Redmi k30,Android 8.1,trade,6887,1,6887,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,trade,3215,1,3215,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,home,19790,1,19790,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,trade,18409,1,18409,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,home,10248,1,10248,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,good_list,2535,1,2535,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,trade,10728,1,10728,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,payment,18912,1,18912,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,cart,19247,1,19247,1,2020-06-14
mid_427167,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,16616,1,16616,1,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,trade,13071,1,13071,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,home,9986,1,9986,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,good_detail,23874,2,23874,2,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,14519,1,14519,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,search,18646,1,18646,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,cart,16339,1,16339,1,2020-06-14
mid_574129,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,7948,1,7948,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,login,2559,1,2559,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,good_detail,2862,1,2862,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,good_detail,21676,2,21676,2,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,cart,16944,1,16944,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,good_detail,27466,2,27466,2,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,orders_unpaid,1748,1,1748,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,search,1788,1,1788,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,6625,1,6625,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,cart,1194,1,1194,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,good_detail,15263,1,15263,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,19540,1,19540,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,home,3097,1,3097,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,home,14990,1,14990,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,cart,6729,1,6729,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,17298,1,17298,1,2020-06-14
mid_385109,iPhone,iPhone X,iOS 12.4.1,home,11987,1,11987,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,search,15375,1,15375,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,trade,3168,1,3168,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,payment,14587,1,14587,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,15531,1,15531,1,2020-06-14
mid_670928,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,8400,1,8400,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,trade,1688,1,1688,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,cart,17500,1,17500,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,17124,1,17124,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,15995,1,15995,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,payment,4568,1,4568,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,good_list,7493,1,7493,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,register,19141,1,19141,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,mine,11112,1,11112,1,2020-06-14
mid_49530,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,10577,1,10577,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,cart,5382,1,5382,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,5039,1,5039,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,home,15477,1,15477,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,home,7001,1,7001,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,good_detail,33351,2,33351,2,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,6440,2,6440,2,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,payment,8890,1,8890,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,16748,1,16748,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,mine,11093,1,11093,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,cart,9256,1,9256,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,18025,2,18025,2,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,comment,14202,1,14202,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,22401,2,22401,2,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,payment,9990,1,9990,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,good_list,10232,1,10232,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,15652,1,15652,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,home,2769,1,2769,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,login,5063,1,5063,1,2020-06-14
mid_734125,iPhone,iPhone 8,iOS 13.3.1,home,15540,1,15540,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,payment,3632,1,3632,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,search,12387,1,12387,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,trade,8876,1,8876,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,trade,6998,1,6998,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,good_detail,20289,2,20289,2,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,payment,12437,1,12437,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,good_list,14940,1,14940,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,16511,1,16511,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,good_spec,14346,1,14346,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,cart,8032,1,8032,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,login,8336,1,8336,1,2020-06-14
mid_937376,iPhone,iPhone X,iOS 13.3.1,home,2421,1,2421,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,cart,19663,1,19663,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,good_list,8860,1,8860,1,2020-06-14
mid_699098,iPhone,iPhone Xs,iOS 13.3.1,payment,3462,1,3462,1,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,register,11049,1,11049,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,cart,8629,1,8629,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,17826,2,17826,2,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,home,14648,1,14648,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,4117,1,4117,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,12766,1,12766,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,trade,15335,1,15335,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,payment,9254,1,9254,1,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,7577,1,7577,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,cart,15593,1,15593,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,12851,2,12851,2,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,trade,9656,1,9656,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,8613,1,8613,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,home,9612,1,9612,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,trade,12418,1,12418,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,register,8042,1,8042,1,2020-06-14
mid_763219,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,13990,1,13990,1,2020-06-14
mid_853715,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,7775,1,7775,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,8740,1,8740,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,search,16451,1,16451,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,trade,9175,1,9175,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,home,13590,1,13590,1,2020-06-14
mid_170887,Huawei,Huawei P30,Android 11.0,good_detail,15717,1,15717,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,search,16735,1,16735,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,18190,2,18190,2,2020-06-14
mid_878024,iPhone,iPhone 8,iOS 13.2.9,home,17725,1,17725,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,mine,9969,1,9969,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,home,11505,1,11505,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,good_list,16042,1,16042,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,good_list,3148,1,3148,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,good_detail,19890,2,19890,2,2020-06-14
mid_914369,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,17630,1,17630,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,cart,9381,1,9381,1,2020-06-14
mid_222870,Xiaomi,Xiaomi Mix2 ,Android 11.0,mine,3639,1,3639,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,home,15070,1,15070,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,21080,2,21080,2,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,search,11545,1,11545,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,orders_unpaid,11308,1,11308,1,2020-06-14
mid_2997,iPhone,iPhone X,iOS 13.2.9,trade,16951,1,16951,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,trade,19965,1,19965,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,trade,4854,1,4854,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,login,2672,1,2672,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,11437,1,11437,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,orders_unpaid,1608,1,1608,1,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,good_detail,7705,1,7705,1,2020-06-14
mid_941313,Xiaomi,Xiaomi 9,Android 11.0,trade,1006,1,1006,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,16863,1,16863,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,cart,1884,1,1884,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,13439,1,13439,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,trade,3625,1,3625,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,comment,9723,1,9723,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,14559,1,14559,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,home,9096,1,9096,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,7278,1,7278,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,payment,16795,1,16795,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,good_detail,29450,2,29450,2,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,5996,1,5996,1,2020-06-14
mid_557057,Redmi,Redmi k30,Android 11.0,payment,1859,1,1859,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,good_list,15036,1,15036,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,3799,1,3799,1,2020-06-14
mid_480813,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,18210,1,18210,1,2020-06-14
