id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,date_id,cancel_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_total_amount,dt
13593,5057,570,33,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,488.00,,,488.00,2020-06-15
13595,5059,9,27,15,,,1,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,5.00,124.00,2020-06-15
13595,5059,9,27,15,,,1,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,5.00,124.00,2020-06-15
13595,5059,9,27,15,,,1,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,5.00,124.00,2020-06-15
13595,5059,9,27,15,,,1,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,5.00,124.00,2020-06-15
13595,5059,9,27,15,,,1,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,5.00,124.00,2020-06-15
13595,5059,9,27,15,,,1,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,5.00,124.00,2020-06-15
13596,5059,9,2,15,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,20997.00,,,20997.00,2020-06-15
13627,5071,571,14,6,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,12564.00,,,12564.00,2020-06-15
13630,5074,653,34,34,,,,2020-06-15,2020-06-15 11:08:56,68,2402,商品推广,3,11781.00,,,11781.00,2020-06-15
13631,5074,653,9,34,2,4,,2020-06-15,2020-06-15 11:08:56,81,2402,商品推广,3,24591.00,363.90,,24227.10,2020-06-15
13632,5074,653,12,34,2,4,,2020-06-15,2020-06-15 11:08:56,50,2402,商品推广,1,9197.00,136.10,,9060.90,2020-06-15
13633,5074,653,1,34,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,5999.00,,,5999.00,2020-06-15
13640,5078,255,24,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,11.00,,,11.00,2020-06-15
13641,5078,255,28,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,129.00,,,129.00,2020-06-15
13642,5078,255,21,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,9897.00,,,9897.00,2020-06-15
13643,5078,255,3,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,17997.00,,,17997.00,2020-06-15
13645,5080,308,14,26,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,4188.00,,,4188.00,2020-06-15
13646,5080,308,25,26,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,1,23.00,,,23.00,2020-06-15
13647,5080,308,13,26,1,2,,2020-06-15,2020-06-15 11:08:56,57,2402,商品推广,1,4188.00,129.82,,4058.18,2020-06-15
13648,5080,308,12,26,1,2,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-15
13648,5080,308,12,26,2,4,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-15
13649,5080,308,16,26,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,8976.00,,,8976.00,2020-06-15
13650,5080,308,17,26,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,6699.00,,,6699.00,2020-06-15
13651,5080,308,7,26,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,3897.00,,,3897.00,2020-06-15
13660,5084,581,15,27,,,,2020-06-15,2020-06-15 11:08:56,72,2402,商品推广,3,13464.00,,,13464.00,2020-06-15
13661,5084,581,34,27,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,7854.00,,,7854.00,2020-06-15
13662,5084,581,19,27,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,35997.00,,,35997.00,2020-06-15
13665,5086,810,1,23,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,11998.00,,,11998.00,2020-06-15
13666,5086,810,18,23,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,27597.00,,,27597.00,2020-06-15
13667,5086,810,2,23,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,2,13998.00,,,13998.00,2020-06-15
13669,5088,34,34,27,,,,2020-06-15,2020-06-15 11:08:56,,2403,智能推荐,1,3927.00,,,3927.00,2020-06-15
13670,5088,34,22,27,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,78.00,,,78.00,2020-06-15
13671,5088,34,1,27,,,,2020-06-15,2020-06-15 11:08:56,24,2402,商品推广,2,11998.00,,,11998.00,2020-06-15
13672,5089,68,29,5,3,5,3,2020-06-15,2020-06-15 11:08:56,95,2402,商品推广,3,207.00,21.00,16.65,169.35,2020-06-15
13672,5089,68,29,5,3,5,3,2020-06-15,2020-06-15 11:08:56,95,2402,商品推广,3,207.00,21.00,16.65,169.35,2020-06-15
13672,5089,68,29,5,3,5,3,2020-06-15,2020-06-15 11:08:56,95,2402,商品推广,3,207.00,21.00,16.65,169.35,2020-06-15
13672,5089,68,29,5,3,5,3,2020-06-15,2020-06-15 11:08:56,95,2402,商品推广,3,207.00,21.00,16.65,169.35,2020-06-15
13672,5089,68,29,5,3,5,3,2020-06-15,2020-06-15 11:08:56,95,2402,商品推广,3,207.00,21.00,16.65,169.35,2020-06-15
13672,5089,68,29,5,3,5,3,2020-06-15,2020-06-15 11:08:56,95,2402,商品推广,3,207.00,21.00,16.65,169.35,2020-06-15
13685,5094,245,17,19,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,6699.00,,,6699.00,2020-06-15
13711,5105,662,3,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,17997.00,,,17997.00,2020-06-15
13712,5105,662,19,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,11999.00,,,11999.00,2020-06-15
13713,5105,662,26,24,3,5,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-15
13714,5105,662,14,24,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,4188.00,,,4188.00,2020-06-15
13720,5108,733,25,29,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,69.00,,,69.00,2020-06-15
13721,5108,733,4,29,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,1,999.00,,,999.00,2020-06-15
13724,5110,927,9,16,2,3,,2020-06-15,2020-06-15 11:08:56,22,2402,商品推广,1,8197.00,200.00,,7997.00,2020-06-15
13725,5110,927,2,16,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,20997.00,,,20997.00,2020-06-15
13726,5110,927,4,16,,,,2020-06-15,2020-06-15 11:08:56,36,2402,商品推广,3,2997.00,,,2997.00,2020-06-15
13727,5111,1013,4,6,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,3,2997.00,,,2997.00,2020-06-15
13728,5111,1013,7,6,,,,2020-06-15,2020-06-15 11:08:56,52,2402,商品推广,2,2598.00,,,2598.00,2020-06-15
13729,5111,1013,10,6,2,4,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-15
13730,5111,1013,15,6,,,,2020-06-15,2020-06-15 11:08:56,,2401,用户查询,2,8976.00,,,8976.00,2020-06-15
13731,5112,1023,21,22,,,,2020-06-15,2020-06-15 11:08:56,1,2404,促销活动,1,3299.00,,,3299.00,2020-06-15
13736,5115,1148,30,20,3,5,,2020-06-15,2020-06-15 11:08:56,77,2402,商品推广,3,207.00,21.00,,186.00,2020-06-15
